STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,CURRENCY,BASE_PER,METHODOLOGY,DECIMALS,PRICE_BASE,ADJUSTMENT
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2002,31077645463.9735,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2003,37559197450.0971,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2004,49892241724.6337,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2005,52822138355.3928,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2006,57981386813.0343,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2007,71993323888.1615,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2008,83265479908.1491,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2009,62737108609.8706,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2010,64826869971.4267,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2011,72101651398.8455,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2012,69619943773.9692,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2013,72134141599.374,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2014,76508088323.7264,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2015,62873072168.774,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2016,60371249684.6602,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2017,70051001182.2629,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2018,82601850837.5852,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2019,82332528498.1624,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2020,60286306885.3832,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2021,87670099666.1711,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2022,106691484053.907,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2023,106790344866.007,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2024,108419592284.337,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,XGSD,A,2025,113695158873.678,,USD_EXC,0,,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,1995,99289540871.6879,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,1996,111276750768.513,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,1997,118749300000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,1998,127927300000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,1999,137811700000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2000,159546600000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2001,178552600000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2002,192511900000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2003,200899800000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2004,226248200000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2005,234174600000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2006,254102800000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2007,266426200000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2008,287421100000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2009,322879400000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2010,293472800000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2011,233041800000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2012,318690400000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2013,333137900000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2014,331044800000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2015,328871700000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2016,334013000000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2017,345402000000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2018,361849100000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2019,375819700000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2020,400769800000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2021,412766000000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2022,400076100000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2023,407163400000,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2024,413559584858.671,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,GGFL,A,2025,419765218129.395,,XDC,0,EUR,,,2,V,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,1999,1.75,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2000,3.25,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2001,3.0625,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2002,2.125,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2003,1.125,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2004,1,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2005,1.0625,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2006,1.9375,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2007,2.9375,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2008,2.8125,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2009,0.3125,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2010,0.25,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2011,0.4375,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2012,0.125,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2013,0,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2014,-0.125,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2015,-0.225,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2016,-0.4,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2017,-0.4,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2018,-0.4,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2019,-0.45,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2020,-0.5,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2021,-0.5,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2022,0.4375,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2023,3.625,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2024,3.8125,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,IRCB,A,2025,2.875,,PO,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,1996,7.49777883495123,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,1997,14.3549456747087,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,1998,12.2340023328804,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,1999,18.5143736719454,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2000,21.0308646916974,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2001,0.617797699797479,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2002,-5.09290474854753,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2003,4.00725504990158,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2004,10.037375890947,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2005,1.91891399644902,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2006,9.79268306499795,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2007,13.4676488967046,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2008,2.1940177279653,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2009,-19.600109155446,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2010,0.0220099360916716,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2011,-5.12734900086696,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2012,-2.05037077006198,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2013,-0.939548693169446,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2014,7.48966726863689,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2015,6.43780458678231,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2016,0.890836118656558,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2017,7.92663708456338,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2018,8.59667815539125,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2019,3.95175177674898,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2020,-14.5207851988972,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2021,18.7349560134334,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2022,6.49216648040502,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2023,2.03177531269893,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2024,2.42952434018852,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,TGSVD_ANNPCT,A,2025,2.20264760671093,,PA,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,1995,31348687565.965,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,1996,34463649505.3796,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,1997,37371553914.9086,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,1998,44158957445.4767,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,1999,50555881100.5533,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2000,60758180387.9427,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2001,61360489215.4984,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2002,59254516621.8766,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2003,63635458924.8842,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2004,66446603331.1655,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2005,67014180643.7939,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2006,75933633145.0059,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2007,87702845283.153,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2008,88861191239.4635,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2009,70774505173.6771,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2010,68346406101.3534,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2011,61788696615.1921,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2012,58383232739.4213,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2013,56352937120.8167,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2014,60154540000.7092,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2015,64877138324.3586,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2016,66275830802.4976,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2017,71163098672.9584,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2018,76926865701.2789,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2019,79274627339.7133,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2020,73225462687.1348,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2021,84989903403.1034,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2022,91012127312.8392,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2023,92247428834.7339,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2024,95397981981.8208,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MGSVD,A,2025,96965958025.7209,,USD_EXC,0,,2015,,2,L,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,1995,8121361.84528145,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,1996,8213741.95144902,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,1997,8299905.4572006,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,1998,8382912.70563939,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,1999,8443681.17521479,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2000,8495135.76285159,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2001,8542511.90684854,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2002,8565044.42061168,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2003,8568238.68731926,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2004,8569073.72168948,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2005,8566180.18564556,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2006,8550496.12350186,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2007,8533296.15536669,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2008,8517641.70344955,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2009,8497497.49144612,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2010,8466891.82131394,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2011,8415537.73370461,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2012,8337198.93441065,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2013,8250497.18441122,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2014,8171053.88188754,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2015,8100798.36606415,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2016,8062008.24552321,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2017,8047391.83362132,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2018,8039352.86999964,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2019,8030593.49694673,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2020,8008353.01427615,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2021,7955359.66629072,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2022,7896052.53020238,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2023,7860396.57962133,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2024,7830434.77581109,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,POP1574,A,2025,7796574.82273545,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMSH,A,1995,0.626998703384573,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMSH,A,1996,0.644385681496947,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMSH,A,1997,0.67732041460409,,IX,0,,2015,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,PMSH,A,1998,0.694017023725745,,IX,0,,2015,,2,,
